RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
56.0,Virginia,11,253700.0,250700.0,241500.0,236300.0,233800.0,233600.0,233e3,229300.0,224700.0,217700.0,217300.0,220200.0,221800.0,218800.0,214400.0,213600.0,216e3,219900.0,225700.0,227200.0,225e3,222700.0,226900.0,231500.0,232200.0,227500.0,221600.0,218200.0,221600.0,228300.0,234200.0,231400.0,228600.0,226300.0,225e3,223800.0,218300.0,215800.0,211300.0,212100.0,217e3,220700.0,225300.0,219200.0,216900.0,210900.0,212900.0,214700.0,219700.0,225100.0,229700.0,233600.0,237500.0,239100.0,244700.0,242800.0,247500.0,242900.0,245600.0,241500.0,242300.0,242300.0,244600.0,251300.0,251500.0,255600.0,254400.0,255900.0,252700.0,248900.0,247500.0,247500.0,248200.0,248800.0,246900.0,247200.0,247400.0,249400.0,249e3,249500.0,248600.0,250400.0,251800.0,258e3,258700.0,259600.0,256500.0,255900.0,256300.0,255400.0,254500.0,249500.0,244300.0,242100.0,247700.0,253200.0,254500.0,252900.0,251600.0,253400.0,254400.0,254600.0,255500.0,254700.0,255500.0,252800.0,255900.0,261900.0,264600.0,266400.0,261700.0,262300.0,260900.0,261100.0,261600.0,257400.0,257100.0,
59.0,Washington,12,283e3,276500.0,269300.0,262200.0,258e3,256700.0,254100.0,253800.0,252600.0,253500.0,254600.0,257300.0,254300.0,248400.0,238600.0,237100.0,234900.0,236800.0,237500.0,239700.0,239100.0,240300.0,244600.0,249400.0,249e3,244600.0,239900.0,235700.0,238300.0,240200.0,242500.0,238700.0,237700.0,24e4,240100.0,240500.0,235e3,230400.0,224e3,220700.0,219300.0,22e4,219900.0,22e4,219500.0,221400.0,220200.0,219800.0,217800.0,221900.0,224400.0,229800.0,23e4,231800.0,233200.0,236700.0,240300.0,243300.0,244300.0,244100.0,244700.0,246600.0,248500.0,248800.0,250300.0,252400.0,254200.0,253200.0,252700.0,251800.0,253200.0,254200.0,254300.0,253e3,251600.0,253300.0,256800.0,259e3,260100.0,261e3,261e3,261700.0,263200.0,267700.0,269500.0,272700.0,274100.0,275800.0,273900.0,273300.0,274500.0,277900.0,280600.0,284200.0,286600.0,287900.0,288600.0,289e3,291800.0,293600.0,295200.0,297300.0,298300.0,300500.0,303500.0,306700.0,312900.0,314e3,315900.0,316500.0,318600.0,322e3,323e3,325100.0,327800.0,329e3,333400.0,
26.0,Massachusetts,13,314400.0,310200.0,300400.0,295300.0,291300.0,289500.0,286e3,285200.0,277100.0,270700.0,261700.0,265100.0,265100.0,267900.0,265200.0,268e3,271500.0,275900.0,278100.0,278100.0,273100.0,276400.0,280400.0,291400.0,291700.0,291900.0,285200.0,287100.0,289e3,296e3,294500.0,292800.0,289900.0,287500.0,279300.0,270500.0,264500.0,267600.0,274900.0,284400.0,29e4,29e4,287700.0,282800.0,277800.0,272300.0,271100.0,276200.0,280700.0,285500.0,287100.0,292800.0,295700.0,293900.0,290500.0,287400.0,289100.0,289800.0,286900.0,294300.0,295500.0,306700.0,305300.0,312100.0,313e3,315900.0,316700.0,317e3,311600.0,308700.0,309200.0,317300.0,321500.0,321500.0,321300.0,320900.0,322200.0,32e4,318400.0,317300.0,316700.0,318100.0,320400.0,329800.0,330400.0,328800.0,322100.0,322500.0,323800.0,324900.0,325600.0,326100.0,325500.0,326100.0,325900.0,326400.0,326500.0,329100.0,329800.0,332100.0,332200.0,333100.0,333800.0,335700.0,338600.0,337300.0,337800.0,340300.0,343900.0,346500.0,347e3,349600.0,350800.0,349900.0,351600.0,354e3,358100.0,
8.0,Arizona,14,220400.0,214600.0,208300.0,202100.0,194600.0,188300.0,180900.0,174800.0,166e3,157500.0,147300.0,139600.0,133e3,128400.0,124900.0,125200.0,128e3,131400.0,134e3,134700.0,136400.0,135500.0,135e3,134300.0,135100.0,135900.0,134400.0,133100.0,130500.0,129e3,127300.0,126300.0,124900.0,122e3,12e4,119300.0,118700.0,118300.0,116e3,116300.0,115900.0,116e3,117100.0,118300.0,122900.0,124300.0,127100.0,127400.0,131e3,134800.0,140600.0,145300.0,148e3,150800.0,151100.0,154500.0,156700.0,161e3,161300.0,162300.0,163200.0,166700.0,169300.0,172300.0,174900.0,176700.0,177600.0,178500.0,18e4,180900.0,180800.0,180100.0,180900.0,180900.0,181200.0,180200.0,181500.0,182800.0,184900.0,185500.0,186500.0,186600.0,188200.0,19e4,192300.0,193700.0,196300.0,198200.0,199200.0,198200.0,198500.0,201100.0,203900.0,209e3,211500.0,214800.0,214900.0,216400.0,216200.0,217100.0,217700.0,220100.0,222300.0,223400.0,224200.0,222700.0,222400.0,222800.0,225e3,227400.0,228200.0,227e3,226700.0,225600.0,228e3,229700.0,233300.0,235800.0
53.0,Tennessee,15,118900.0,118e3,116700.0,116e3,115500.0,115500.0,114600.0,113300.0,110200.0,107300.0,107500.0,11e4,111200.0,111e3,109700.0,111600.0,111600.0,112900.0,113300.0,114900.0,115500.0,114900.0,114600.0,113400.0,114100.0,114e3,115e3,113800.0,110700.0,109400.0,108200.0,11e4,11e4,113200.0,115400.0,115700.0,114e3,111600.0,110700.0,109e3,108600.0,109400.0,110200.0,110600.0,110500.0,112300.0,111900.0,111900.0,110300.0,112e3,112800.0,112900.0,111100.0,110800.0,111500.0,113500.0,114600.0,116600.0,117200.0,117700.0,117400.0,118800.0,120100.0,121400.0,122300.0,122200.0,122300.0,121500.0,121900.0,122300.0,122300.0,123900.0,125300.0,126800.0,127e3,127800.0,129300.0,130400.0,130600.0,131400.0,132600.0,134300.0,135200.0,135900.0,136900.0,136700.0,137100.0,137200.0,138200.0,139100.0,140300.0,141300.0,141300.0,141400.0,143500.0,144900.0,145100.0,144900.0,145600.0,147100.0,147600.0,149e3,150400.0,154800.0,156600.0,160500.0,162100.0,164500.0,163200.0,162400.0,160600.0,162800.0,164400.0,168800.0,170700.0,171600.0,172700.0,
32.0,Missouri,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126900.0,127800.0,128100.0,127600.0,129900.0,130200.0,129600.0,129600.0,127e3,130400.0,128900.0,134300.0,134500.0,137800.0,139200.0,139200.0,139700.0,139500.0,139400.0,138900.0,137900.0,138100.0,136400.0,136900.0,136600.0,139200.0,140300.0,141500.0,141200.0,140800.0,141800.0,143500.0,146500.0,149700.0,151400.0,152e3,152e3,153200.0,152900.0,153200.0,152100.0,153e3,152600.0,153800.0,154300.0,155500.0,156e3,156700.0,155500.0,155e3,155100.0,155100.0,158200.0,158900.0,160600.0,158600.0,158e3,165600.0,166700.0,167800.0,161400.0,160700.0,161500.0,162e3,163300.0,163400.0,162700.0,
27.0,Maryland,17,271900.0,269100.0,265200.0,257800.0,251200.0,250900.0,251800.0,253400.0,253800.0,249100.0,250100.0,249200.0,253200.0,251200.0,243900.0,238900.0,228400.0,231900.0,231900.0,238400.0,234700.0,234900.0,235700.0,237400.0,236700.0,232100.0,227200.0,219600.0,209700.0,204e3,203500.0,210600.0,214200.0,213600.0,220900.0,229600.0,230300.0,222800.0,211500.0,210200.0,204900.0,207100.0,204400.0,207300.0,209300.0,213200.0,217200.0,214100.0,218e3,218900.0,225700.0,226900.0,225200.0,222600.0,216700.0,222900.0,225500.0,228200.0,229e3,223500.0,225900.0,224100.0,230800.0,233500.0,240400.0,241900.0,240600.0,234900.0,235500.0,235700.0,238300.0,238200.0,242e3,240100.0,243500.0,242100.0,243600.0,241400.0,242800.0,242300.0,241700.0,241e3,239400.0,236700.0,235600.0,237900.0,238500.0,244600.0,243500.0,243800.0,240400.0,239700.0,241e3,240700.0,240400.0,244e3,245200.0,248900.0,247700.0,247700.0,249400.0,250500.0,249800.0,252300.0,252600.0,253500.0,253400.0,256400.0,259200.0,26e4,260500.0,260900.0,257500.0,254700.0,256900.0,259200.0,263100.0,
60.0,Wisconsin,18,155900.0,152e3,150200.0,146700.0,146900.0,146600.0,147100.0,147700.0,147700.0,146700.0,144400.0,143300.0,142100.0,139700.0,137200.0,135700.0,136e3,136500.0,137700.0,139700.0,139900.0,141900.0,140400.0,142700.0,142e3,139800.0,136100.0,134200.0,136300.0,137700.0,136800.0,136500.0,136400.0,138600.0,140500.0,140400.0,138600.0,133500.0,132700.0,132400.0,134100.0,134300.0,135e3,136800.0,136600.0,135200.0,134300.0,133700.0,133100.0,132900.0,132600.0,134300.0,135700.0,138600.0,138500.0,139e3,136500.0,14e4,142400.0,145100.0,144500.0,145200.0,146100.0,148400.0,148900.0,151200.0,151400.0,150800.0,15e4,150100.0,147e3,144100.0,143600.0,144100.0,146500.0,146100.0,149700.0,150700.0,152400.0,149e3,149800.0,150200.0,155500.0,156600.0,157600.0,157400.0,159e3,158700.0,16e4,158900.0,158900.0,159200.0,159500.0,160500.0,159400.0,161300.0,163300.0,164500.0,163900.0,164100.0,163900.0,163300.0,162500.0,163600.0,164900.0,164700.0,165500.0,165300.0,165900.0,164100.0,164500.0,165200.0,166800.0,169300.0,171300.0,174400.0,172300.0,
31.0,Minnesota,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500.0,170900.0,173900.0,175500.0,175800.0,177e3,177500.0,178800.0,179600.0,180900.0,180900.0,180700.0,180900.0,181500.0,182600.0,180200.0,179600.0,182300.0,188400.0,192800.0,195300.0,199600.0,203400.0,205500.0,204300.0,204e3,204100.0,204700.0,202300.0,202400.0,203800.0,207400.0,208500.0,209100.0,209900.0,211500.0,212e3,212500.0,211800.0,211900.0,211900.0,212e3,209700.0,210600.0,211e3,215400.0,215400.0,217400.0,216700.0,217300.0,216300.0,217e3,216900.0,218200.0,
10.0,Colorado,20,207200.0,203e3,200900.0,198900.0,201300.0,203100.0,202600.0,200200.0,194800.0,189800.0,183200.0,181700.0,181400.0,184e3,185e3,188400.0,192300.0,198700.0,199900.0,201600.0,199300.0,202300.0,201900.0,204200.0,202700.0,202e3,199800.0,198300.0,201e3,205300.0,208100.0,207900.0,205e3,205600.0,201500.0,199500.0,195500.0,194500.0,194300.0,193800.0,194400.0,195100.0,197e3,197700.0,198800.0,198100.0,198700.0,195900.0,197400.0,200800.0,208700.0,214e3,217300.0,218900.0,220400.0,223900.0,225100.0,226700.0,225800.0,225500.0,225500.0,228200.0,230700.0,233900.0,235100.0,236200.0,237200.0,237600.0,236500.0,235700.0,235300.0,237200.0,238800.0,240900.0,242400.0,243700.0,245100.0,246500.0,247700.0,249700.0,253600.0,256400.0,260400.0,262100.0,265200.0,266300.0,268500.0,268600.0,269300.0,270100.0,271700.0,274300.0,276800.0,280600.0,284200.0,287900.0,289200.0,288500.0,288500.0,292e3,297800.0,302600.0,306400.0,309600.0,312400.0,315800.0,319900.0,323900.0,324900.0,324900.0,324200.0,324700.0,324100.0,326200.0,327800.0,332900.0,335900.0,341e3
4.0,Alabama,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108800.0,111500.0,112200.0,115400.0,115e3,113200.0,112600.0,115400.0,115400.0,114800.0,111700.0,112200.0,114600.0,118500.0,121e3,121900.0,121100.0,120400.0,120200.0,122e3,123400.0,122800.0,121e3,119100.0,118800.0,119500.0,123e3,124200.0,124700.0,125400.0,125500.0,124200.0,124200.0,126e3,129300.0,128900.0,127500.0,126600.0,124600.0,124900.0,124e3,124400.0,125100.0,125400.0,126800.0,127600.0,130900.0,134600.0,136400.0,134900.0,132200.0,131400.0,135e3,137500.0,136900.0,135100.0,135500.0,137400.0,138500.0,137600.0,136800.0,135800.0,135700.0,136900.0,137800.0,137e3,
51.0,South Carolina,22,143600.0,142800.0,138100.0,136200.0,135500.0,136600.0,135500.0,132600.0,130100.0,126600.0,127700.0,129200.0,133100.0,132e3,128400.0,126600.0,127500.0,132e3,131400.0,131e3,129100.0,129200.0,131400.0,132e3,134800.0,134800.0,132800.0,129100.0,125400.0,126400.0,128500.0,13e4,131300.0,128500.0,129300.0,128700.0,130200.0,127e3,123700.0,123100.0,127300.0,129800.0,128800.0,125300.0,123200.0,122300.0,125300.0,126e3,128200.0,125e3,125200.0,126900.0,129100.0,131e3,131200.0,129600.0,129500.0,128400.0,133300.0,135400.0,137300.0,136500.0,136400.0,136900.0,137500.0,139e3,139200.0,138500.0,138100.0,135500.0,136600.0,137e3,139900.0,140300.0,141100.0,143600.0,144400.0,145400.0,145200.0,146800.0,148300.0,149e3,149500.0,152700.0,156400.0,157100.0,153e3,152900.0,156200.0,161900.0,164200.0,166200.0,164200.0,165900.0,169200.0,176400.0,176100.0,174100.0,172100.0,171500.0,169200.0,166100.0,166e3,165300.0,165600.0,162e3,167300.0,172100.0,178100.0,175800.0,169800.0,168100.0,165800.0,167900.0,166200.0,166500.0,164600.0,
25.0,Louisiana,23,139700.0,137200.0,139e3,138800.0,141600.0,140700.0,138800.0,137600.0,136500.0,135900.0,135900.0,140300.0,143600.0,143800.0,141400.0,141800.0,143900.0,143700.0,144200.0,143300.0,147100.0,144500.0,144900.0,141900.0,142400.0,140900.0,140200.0,140800.0,139100.0,137900.0,137300.0,139800.0,142900.0,144100.0,144300.0,141300.0,136700.0,132800.0,132300.0,136e3,137600.0,139100.0,137400.0,136900.0,136800.0,134300.0,134300.0,132500.0,133600.0,135400.0,137500.0,140500.0,142e3,143e3,146e3,147200.0,150100.0,146300.0,146600.0,145500.0,149900.0,151e3,151400.0,150700.0,151300.0,152400.0,152800.0,152600.0,152600.0,153300.0,154e3,153900.0,155300.0,154100.0,154100.0,155700.0,157100.0,158600.0,158e3,159e3,162300.0,162900.0,164700.0,166800.0,167e3,167500.0,164900.0,165500.0,164600.0,161400.0,161400.0,161700.0,164100.0,164500.0,164300.0,164300.0,163300.0,162900.0,162300.0,163e3,163900.0,163e3,163200.0,162900.0,163e3,160800.0,158600.0,158300.0,159400.0,161100.0,162700.0,163900.0,165100.0,164800.0,165e3,165200.0,167e3,
